ID_TEXT,ID_TEXT,CIUDAD,REGION,TIPO,UNIVERSIDAD_EVALUADA_NACIONAL,PRESTIGIO DE LA INSTITUCIÓN,NIVEL ACADÉMICO,OFERTA ACADÉMICA (CARRERAS OFERTADAS),PROFESORES
Entrevistado_5161,Entrevistado_5161,CULIACÁN,OCCIDENTE,Primera mención,ITESM,8.4,6,7.8,8
Entrevistado_5162,Entrevistado_5162,GUADALAJARA,BAJIO,Primera mención,OTRAS,1,8,7.8,7
Entrevistado_5163,Entrevistado_5163,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,4,8,7.8,8
Entrevistado_5164,Entrevistado_5164,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,1,8,1
Entrevistado_5165,Entrevistado_5165,LOS CABOS,OCCIDENTE,Primera mención,OTRAS,2,6,8,4
Entrevistado_5166,Entrevistado_5166,MORELIA,BAJIO,Primera mención,OTRAS,3,9,7.8,8
Entrevistado_5167,Entrevistado_5167,ZAMORA,BAJIO,Primera mención,OTRAS,8.4,8,7.8,6
Entrevistado_5168,Entrevistado_5168,MONTERREY,NORTE,Primera mención,ITESM,8,8,7.8,5
Entrevistado_5169,Entrevistado_5169,GUADALAJARA,BAJIO,Primera mención,OTRAS,1,9,7.8,9
Entrevistado_5170,Entrevistado_5170,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,4,10,7.8,8
Entrevistado_5171,Entrevistado_5171,MEXICALI,OCCIDENTE,Primera mención,OTRAS,10,10,10,8
Entrevistado_5172,Entrevistado_5172,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,5,8,7.8,8
Entrevistado_5173,Entrevistado_5173,MONTERREY,NORTE,Primera mención,ITESM,8.4,8,2,9
Entrevistado_5174,Entrevistado_5174,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,1,7.8,7
Entrevistado_5175,Entrevistado_5175,QUERÉTARO,CENTRO,Primera mención,UVM,8.4,6,7.8,7
Entrevistado_5176,Entrevistado_5176,GUADALAJARA,BAJIO,Primera mención,OTRAS,5,8,7.8,8
Entrevistado_5177,Entrevistado_5177,MEXICALI,OCCIDENTE,Primera mención,OTRAS,5,8,7.8,8
Entrevistado_5178,Entrevistado_5178,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8,10,7.8,3
Entrevistado_5179,Entrevistado_5179,QUERÉTARO,CENTRO,Primera mención,ITESM,8.4,7,7.8,6
Entrevistado_5180,Entrevistado_5180,PUEBLA,CENTRO,Primera mención,OTRAS,2,9,7.8,8
Entrevistado_5181,Entrevistado_5181,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,8,7.8,10
Entrevistado_5182,Entrevistado_5182,GUADALAJARA,BAJIO,Primera mención,UVM,9,8,8,8
Entrevistado_5183,Entrevistado_5183,TIJUANA,OCCIDENTE,Primera mención,OTRAS,6,8,7.8,8
Entrevistado_5184,Entrevistado_5184,MORELIA,BAJIO,Primera mención,OTRAS,6,7,7.8,5
Entrevistado_5185,Entrevistado_5185,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,8,7.8,1
Entrevistado_5186,Entrevistado_5186,MEXICALI,OCCIDENTE,Primera mención,OTRAS,8.4,10,7.8,8
Entrevistado_5187,Entrevistado_5187,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,4,7.8,8
Entrevistado_5188,Entrevistado_5188,MORELIA,BAJIO,Primera mención,OTRAS,8.4,1,9,4
Entrevistado_5189,Entrevistado_5189,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,9,8,1,8
Entrevistado_5190,Entrevistado_5190,GUADALAJARA,BAJIO,Primera mención,OTRAS,6,7,8,8
Entrevistado_5191,Entrevistado_5191,GUADALAJARA,BAJIO,Primera mención,OTRAS,1,9,8,8
Entrevistado_5192,Entrevistado_5192,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,10,10,7.8,6
Entrevistado_5193,Entrevistado_5193,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,4,7.8,8
Entrevistado_5194,Entrevistado_5194,ZAMORA,BAJIO,Primera mención,OTRAS,8.4,10,7.8,8
Entrevistado_5195,Entrevistado_5195,CULIACÁN,OCCIDENTE,Primera mención,ITESM,2,8,7.8,4
Entrevistado_5196,Entrevistado_5196,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,9,10,8
Entrevistado_5197,Entrevistado_5197,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,9,7.8,10
Entrevistado_5198,Entrevistado_5198,TEPIC,OCCIDENTE,Primera mención,OTRAS,8,10,4,8
Entrevistado_5199,Entrevistado_5199,LA PAZ,OCCIDENTE,Primera mención,OTRAS,7,10,6,8
Entrevistado_5200,Entrevistado_5200,GUADALAJARA,BAJIO,Primera mención,UVM,10,10,7.8,10
Entrevistado_5201,Entrevistado_5201,AGUASCALIENTES,BAJIO,Primera mención,ITESM,8.4,10,7,1
Entrevistado_5202,Entrevistado_5202,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,6,7.8,5
Entrevistado_5203,Entrevistado_5203,ZAMORA,BAJIO,Primera mención,OTRAS,10,8,9,6
Entrevistado_5204,Entrevistado_5204,GUADALAJARA,BAJIO,Primera mención,OTRAS,3,8,10,8
Entrevistado_5205,Entrevistado_5205,VILLAHERMOSA,SUR,Primera mención,UVM,10,8,2,4
Entrevistado_5206,Entrevistado_5206,LA PAZ,OCCIDENTE,Primera mención,OTRAS,10,10,7.8,8
Entrevistado_5207,Entrevistado_5207,MONTERREY,NORTE,Primera mención,OTRAS,10,8,9,8
Entrevistado_5208,Entrevistado_5208,QUERÉTARO,CENTRO,Primera mención,ANÁHUAC,8.4,8,7.8,8
Entrevistado_5209,Entrevistado_5209,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,8,7.8,10
Entrevistado_5210,Entrevistado_5210,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,8,7.8,7
Entrevistado_5211,Entrevistado_5211,LEÓN,BAJIO,Primera mención,OTRAS,1,10,7.8,8
Entrevistado_5212,Entrevistado_5212,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,8.4,2,7.8,8
Entrevistado_5213,Entrevistado_5213,LEÓN,BAJIO,Primera mención,OTRAS,8.4,2,7.8,8
Entrevistado_5214,Entrevistado_5214,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7.8,6
Entrevistado_5215,Entrevistado_5215,MORELIA,BAJIO,Primera mención,OTRAS,8.4,8,3,10
Entrevistado_5216,Entrevistado_5216,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,8.4,7,7.8,8
Entrevistado_5217,Entrevistado_5217,GUADALAJARA,BAJIO,Primera mención,OTRAS,6,3,7.8,4
Entrevistado_5218,Entrevistado_5218,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,5,7.8,1
Entrevistado_5219,Entrevistado_5219,IRAPUATO,BAJIO,Primera mención,OTRAS,5,8,8,8
Entrevistado_5220,Entrevistado_5220,COATZACOALCOS,SUR,Primera mención,OTRAS,8.4,8,9,8
Entrevistado_5221,Entrevistado_5221,HERMOSILLO,OCCIDENTE,Primera mención,UVM,5,9,8,8
Entrevistado_5222,Entrevistado_5222,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,2,8,5,8
Entrevistado_5223,Entrevistado_5223,IRAPUATO,BAJIO,Primera mención,OTRAS,9,10,10,2
Entrevistado_5224,Entrevistado_5224,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,8,5,8
Entrevistado_5225,Entrevistado_5225,MORELIA,BAJIO,Primera mención,OTRAS,8.4,8,6,8
Entrevistado_5226,Entrevistado_5226,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,4,10,9
Entrevistado_5227,Entrevistado_5227,VILLAHERMOSA,SUR,Primera mención,UVM,9,8,1,10
Entrevistado_5228,Entrevistado_5228,MEXICALI,OCCIDENTE,Primera mención,OTRAS,7,8,7.8,8
Entrevistado_5229,Entrevistado_5229,LEÓN,BAJIO,Primera mención,OTRAS,10,8,8,3
Entrevistado_5230,Entrevistado_5230,GUADALAJARA,BAJIO,Primera mención,OTRAS,5,8,6,2
Entrevistado_5231,Entrevistado_5231,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,10,7.8,1
Entrevistado_5232,Entrevistado_5232,TIJUANA,OCCIDENTE,Primera mención,OTRAS,10,7,4,8
Entrevistado_5233,Entrevistado_5233,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,8,10,2
Entrevistado_5234,Entrevistado_5234,CIUDAD DE MÉXICO,CENTRO,Primera mención,UVM,9,8,7.8,5
Entrevistado_5235,Entrevistado_5235,LEÓN,BAJIO,Primera mención,ITESM,1,7,10,8
Entrevistado_5236,Entrevistado_5236,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,8.4,8,1,8
Entrevistado_5237,Entrevistado_5237,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,6,8,6
Entrevistado_5238,Entrevistado_5238,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,9,7.8,8
Entrevistado_5239,Entrevistado_5239,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,8,7.8,8
Entrevistado_5240,Entrevistado_5240,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,10,10,4,8
Entrevistado_5241,Entrevistado_5241,QUERÉTARO,CENTRO,Primera mención,UVM,8.4,6,10,8
Entrevistado_5242,Entrevistado_5242,COATZACOALCOS,SUR,Primera mención,OTRAS,7,10,7.8,10
Entrevistado_5243,Entrevistado_5243,HERMOSILLO,OCCIDENTE,Primera mención,UVM,10,8,9,8
Entrevistado_5244,Entrevistado_5244,COATZACOALCOS,SUR,Primera mención,OTRAS,8.4,8,7.8,3
Entrevistado_5245,Entrevistado_5245,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,8,4,8
Entrevistado_5246,Entrevistado_5246,MORELIA,BAJIO,Primera mención,OTRAS,10,7,4,8
Entrevistado_5247,Entrevistado_5247,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7.8,8
Entrevistado_5248,Entrevistado_5248,MORELIA,BAJIO,Primera mención,OTRAS,1,8,7.8,10
Entrevistado_5249,Entrevistado_5249,MONTERREY,NORTE,Primera mención,ITESM,8,10,3,10
Entrevistado_5250,Entrevistado_5250,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,10,7.8,8
Entrevistado_5251,Entrevistado_5251,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,10,7.8,8
Entrevistado_5252,Entrevistado_5252,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,8,7.8,5
Entrevistado_5253,Entrevistado_5253,QUERÉTARO,CENTRO,Primera mención,ITESM,8.4,10,7.8,8
Entrevistado_5254,Entrevistado_5254,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,8,7.8,8
Entrevistado_5255,Entrevistado_5255,MONTERREY,NORTE,Primera mención,ITESM,8.4,10,7.8,8
Entrevistado_5256,Entrevistado_5256,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8,8,9,8
Entrevistado_5257,Entrevistado_5257,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,3,3,8
Entrevistado_5258,Entrevistado_5258,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,3,9,8
Entrevistado_5259,Entrevistado_5259,MEXICALI,OCCIDENTE,Primera mención,OTRAS,8.4,8,7.8,10
Entrevistado_5260,Entrevistado_5260,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,8,7,8
Entrevistado_5261,Entrevistado_5261,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,10,6
Entrevistado_5262,Entrevistado_5262,CÓRDOBA,ORIENTE,Primera mención,ITESM,8.4,8,4,8
Entrevistado_5263,Entrevistado_5263,VILLAHERMOSA,SUR,Primera mención,UVM,8.4,10,7.8,6
Entrevistado_5264,Entrevistado_5264,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,10,10,9
Entrevistado_5265,Entrevistado_5265,GUADALAJARA,BAJIO,Primera mención,ITESM,10,1,7.8,4
Entrevistado_5266,Entrevistado_5266,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,5,8,8
Entrevistado_5267,Entrevistado_5267,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,2,5,7.8,9
Entrevistado_5268,Entrevistado_5268,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,6,7,8
Entrevistado_5269,Entrevistado_5269,MÉRIDA,SUR,Primera mención,OTRAS,1,8,7.8,8
Entrevistado_5270,Entrevistado_5270,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,7,8,5,5
Entrevistado_5271,Entrevistado_5271,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,8,8
Entrevistado_5272,Entrevistado_5272,ZAMORA,BAJIO,Primera mención,OTRAS,4,4,8,5
Entrevistado_5273,Entrevistado_5273,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,9,7.8,6
Entrevistado_5274,Entrevistado_5274,TEPIC,OCCIDENTE,Primera mención,OTRAS,8,8,7.8,4
Entrevistado_5275,Entrevistado_5275,LA PAZ,OCCIDENTE,Primera mención,OTRAS,9,4,7,7
Entrevistado_5276,Entrevistado_5276,SINALOA,OCCIDENTE,Primera mención,OTRAS,8.4,8,3,8
Entrevistado_5277,Entrevistado_5277,PUEBLA,CENTRO,Primera mención,OTRAS,8.4,4,7.8,1
Entrevistado_5278,Entrevistado_5278,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,8,5,8
Entrevistado_5279,Entrevistado_5279,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,7.8,8
Entrevistado_5280,Entrevistado_5280,TUXTLA GUTIÉRREZ,SUR,Primera mención,UVM,8,8,7,5
Entrevistado_5281,Entrevistado_5281,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,7,8,7,8
Entrevistado_5282,Entrevistado_5282,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,3,9,8
Entrevistado_5283,Entrevistado_5283,VILLAHERMOSA,SUR,Primera mención,OTRAS,10,9,7.8,3
Entrevistado_5284,Entrevistado_5284,MAZATLÁN,OCCIDENTE,Primera mención,OTRAS,7,8,7.8,8
Entrevistado_5285,Entrevistado_5285,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,10,2,8
Entrevistado_5286,Entrevistado_5286,GUADALAJARA,BAJIO,Primera mención,ITESM,8.4,5,7.8,8
Entrevistado_5287,Entrevistado_5287,TEPIC,OCCIDENTE,Primera mención,OTRAS,7,8,5,8
Entrevistado_5288,Entrevistado_5288,QUERÉTARO,CENTRO,Primera mención,UVM,8.4,5,8,8
Entrevistado_5289,Entrevistado_5289,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,2,10,10,8
Entrevistado_5290,Entrevistado_5290,MORELIA,BAJIO,Primera mención,OTRAS,8.4,8,10,8
Entrevistado_5291,Entrevistado_5291,VILLAHERMOSA,SUR,Primera mención,OTRAS,7,5,7.8,10
Entrevistado_5292,Entrevistado_5292,MORELIA,BAJIO,Primera mención,OTRAS,8.4,10,7.8,1
Entrevistado_5293,Entrevistado_5293,COATZACOALCOS,SUR,Primera mención,OTRAS,2,9,7.8,8
Entrevistado_5294,Entrevistado_5294,XALAPA,ORIENTE,Primera mención,OTRAS,1,9,9,8
Entrevistado_5295,Entrevistado_5295,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,6,10,8
Entrevistado_5296,Entrevistado_5296,ZAMORA,BAJIO,Primera mención,OTRAS,5,6,7.8,8
Entrevistado_5297,Entrevistado_5297,MORELIA,BAJIO,Primera mención,OTRAS,8.4,10,10,10
Entrevistado_5298,Entrevistado_5298,CD. OBREGÓN,OCCIDENTE,Primera mención,OTRAS,8.4,8,6,10
Entrevistado_5299,Entrevistado_5299,MONTERREY,NORTE,Primera mención,ITESM,8.4,9,7.8,6
Entrevistado_5300,Entrevistado_5300,PUEBLA,CENTRO,Primera mención,OTRAS,9,9,6,7
Entrevistado_5301,Entrevistado_5301,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,10,5,7,7
Entrevistado_5302,Entrevistado_5302,COATZACOALCOS,SUR,Primera mención,OTRAS,8.4,10,9,8
Entrevistado_5303,Entrevistado_5303,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,6,8,10,8
Entrevistado_5304,Entrevistado_5304,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,10,10,8
Entrevistado_5305,Entrevistado_5305,VILLAHERMOSA,SUR,Primera mención,UVM,10,8,5,1
Entrevistado_5306,Entrevistado_5306,GUADALAJARA,BAJIO,Primera mención,UVM,6,8,7.8,1
Entrevistado_5307,Entrevistado_5307,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,9,6,7,8
Entrevistado_5308,Entrevistado_5308,GUADALAJARA,BAJIO,Primera mención,OTRAS,6,8,7.8,10
Entrevistado_5309,Entrevistado_5309,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,9,10,1,8
Entrevistado_5310,Entrevistado_5310,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,1,8,7.8,10
Entrevistado_5311,Entrevistado_5311,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,8.4,7,7.8,8
Entrevistado_5312,Entrevistado_5312,MEXICALI,OCCIDENTE,Primera mención,OTRAS,9,8,7.8,8
Entrevistado_5313,Entrevistado_5313,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,9,8,7.8,8
Entrevistado_5314,Entrevistado_5314,QUERÉTARO,CENTRO,Primera mención,ITESM,8.4,8,7.8,8
Entrevistado_5315,Entrevistado_5315,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,10,7.8,6
Entrevistado_5316,Entrevistado_5316,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,6,8,8
Entrevistado_5317,Entrevistado_5317,COATZACOALCOS,SUR,Primera mención,OTRAS,10,9,5,8
Entrevistado_5318,Entrevistado_5318,MORELIA,BAJIO,Primera mención,OTRAS,8.4,10,7.8,1
Entrevistado_5319,Entrevistado_5319,LA PAZ,OCCIDENTE,Primera mención,OTRAS,8,10,7.8,4
Entrevistado_5320,Entrevistado_5320,MORELIA,BAJIO,Primera mención,OTRAS,8.4,10,8,8
Entrevistado_5321,Entrevistado_5321,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,6,10,9,8
Entrevistado_5322,Entrevistado_5322,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,10,5,10
Entrevistado_5323,Entrevistado_5323,COATZACOALCOS,SUR,Primera mención,OTRAS,5,8,7.8,10
Entrevistado_5324,Entrevistado_5324,CIUDAD DE MÉXICO,CENTRO,Primera mención,UVM,8.4,8,10,7
Entrevistado_5325,Entrevistado_5325,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,9,8,10,8
Entrevistado_5326,Entrevistado_5326,QUERÉTARO,CENTRO,Primera mención,ITESM,10,8,7.8,7
Entrevistado_5327,Entrevistado_5327,HERMOSILLO,OCCIDENTE,Primera mención,ITESM,4,10,7.8,10
Entrevistado_5328,Entrevistado_5328,MORELIA,BAJIO,Primera mención,OTRAS,8.4,7,7.8,8
Entrevistado_5329,Entrevistado_5329,COATZACOALCOS,SUR,Primera mención,OTRAS,8.4,8,7.8,8
Entrevistado_5330,Entrevistado_5330,ZAMORA,BAJIO,Primera mención,OTRAS,6,8,1,8
Entrevistado_5331,Entrevistado_5331,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,7,8,9,3
Entrevistado_5332,Entrevistado_5332,IRAPUATO,BAJIO,Primera mención,OTRAS,8.4,1,1,8
Entrevistado_5333,Entrevistado_5333,COATZACOALCOS,SUR,Primera mención,OTRAS,8.4,8,10,8
Entrevistado_5334,Entrevistado_5334,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7.8,8
Entrevistado_5335,Entrevistado_5335,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,7,1,7
Entrevistado_5336,Entrevistado_5336,HERMOSILLO,OCCIDENTE,Primera mención,ITESM,7,5,7.8,8
Entrevistado_5337,Entrevistado_5337,LEÓN,BAJIO,Primera mención,OTRAS,10,8,7.8,6
Entrevistado_5338,Entrevistado_5338,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,4,7.8,10
Entrevistado_5339,Entrevistado_5339,IRAPUATO,BAJIO,Primera mención,OTRAS,8.4,9,1,9
Entrevistado_5340,Entrevistado_5340,GUADALAJARA,BAJIO,Primera mención,OTRAS,2,5,7.8,9
Entrevistado_5341,Entrevistado_5341,PUEBLA,CENTRO,Primera mención,OTRAS,1,9,4,8
Entrevistado_5342,Entrevistado_5342,COATZACOALCOS,SUR,Primera mención,OTRAS,5,10,6,2
Entrevistado_5343,Entrevistado_5343,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,10,10,1,10
Entrevistado_5344,Entrevistado_5344,GUADALAJARA,BAJIO,Primera mención,ITESM,10,5,7.8,8
Entrevistado_5345,Entrevistado_5345,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,10,7,8
Entrevistado_5346,Entrevistado_5346,VILLAHERMOSA,SUR,Primera mención,OTRAS,10,8,6,6
Entrevistado_5347,Entrevistado_5347,VILLAHERMOSA,SUR,Primera mención,OTRAS,6,1,6,8
Entrevistado_5348,Entrevistado_5348,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,8.4,8,8,8
Entrevistado_5349,Entrevistado_5349,MORELIA,BAJIO,Primera mención,OTRAS,8.4,10,7.8,8
Entrevistado_5350,Entrevistado_5350,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,8,7,7
Entrevistado_5351,Entrevistado_5351,LEÓN,BAJIO,Primera mención,OTRAS,8.4,8,9,8
Entrevistado_5352,Entrevistado_5352,ZAMORA,BAJIO,Primera mención,OTRAS,8.4,5,7.8,10
Entrevistado_5353,Entrevistado_5353,IRAPUATO,BAJIO,Primera mención,OTRAS,10,8,7.8,8
Entrevistado_5354,Entrevistado_5354,LEÓN,BAJIO,Primera mención,OTRAS,10,8,10,8
Entrevistado_5355,Entrevistado_5355,LEÓN,BAJIO,Primera mención,OTRAS,6,10,10,8
Entrevistado_5356,Entrevistado_5356,LEÓN,BAJIO,Primera mención,OTRAS,3,9,10,8
Entrevistado_5357,Entrevistado_5357,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,1,8,8
Entrevistado_5358,Entrevistado_5358,MORELIA,BAJIO,Primera mención,OTRAS,10,8,10,8
Entrevistado_5359,Entrevistado_5359,AGUASCALIENTES,BAJIO,Primera mención,UVM,8.4,10,8,8
Entrevistado_5360,Entrevistado_5360,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,8.4,8,7.8,9
Entrevistado_5361,Entrevistado_5361,TUXTLA GUTIÉRREZ,SUR,Primera mención,UVM,8.4,10,7.8,10
Entrevistado_5362,Entrevistado_5362,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,8,7.8,7
Entrevistado_5363,Entrevistado_5363,MORELIA,BAJIO,Primera mención,OTRAS,10,10,7.8,4
Entrevistado_5364,Entrevistado_5364,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,10,8,7,10
Entrevistado_5365,Entrevistado_5365,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,8.4,8,7.8,7
Entrevistado_5366,Entrevistado_5366,MORELIA,BAJIO,Primera mención,OTRAS,8.4,9,6,8
Entrevistado_5367,Entrevistado_5367,PUEBLO NUEVO,ORIENTE,Primera mención,OTRAS,8.4,8,10,8
Entrevistado_5368,Entrevistado_5368,IRAPUATO,BAJIO,Primera mención,OTRAS,8.4,8,10,8
Entrevistado_5369,Entrevistado_5369,TEPIC,OCCIDENTE,Primera mención,OTRAS,3,8,8,8
Entrevistado_5370,Entrevistado_5370,VILLAHERMOSA,SUR,Primera mención,UVM,9,8,7.8,6
Entrevistado_5371,Entrevistado_5371,TEPIC,OCCIDENTE,Primera mención,OTRAS,8,8,7.8,10
Entrevistado_5372,Entrevistado_5372,QUERÉTARO,CENTRO,Primera mención,ANÁHUAC,8.4,8,10,5
Entrevistado_5373,Entrevistado_5373,VILLAHERMOSA,SUR,Primera mención,UVM,8.4,10,10,8
Entrevistado_5374,Entrevistado_5374,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,7.8,2
Entrevistado_5375,Entrevistado_5375,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,8,7.8,8
Entrevistado_5376,Entrevistado_5376,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,10,8,4,7
Entrevistado_5377,Entrevistado_5377,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,1,4,7.8,8
Entrevistado_5378,Entrevistado_5378,ZAMORA,BAJIO,Primera mención,OTRAS,8.4,10,10,9
Entrevistado_5379,Entrevistado_5379,TIJUANA,OCCIDENTE,Primera mención,OTRAS,8,10,10,8
Entrevistado_5380,Entrevistado_5380,VILLAHERMOSA,SUR,Primera mención,OTRAS,7,8,7,10
Entrevistado_5381,Entrevistado_5381,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,10,7.8,7
Entrevistado_5382,Entrevistado_5382,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,7,10,7.8,10
Entrevistado_5383,Entrevistado_5383,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,8.4,9,9,8
Entrevistado_5384,Entrevistado_5384,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,1,7.8,8
Entrevistado_5385,Entrevistado_5385,TIJUANA,OCCIDENTE,Primera mención,OTRAS,10,8,7.8,8
Entrevistado_5386,Entrevistado_5386,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,8,7.8,7
Entrevistado_5387,Entrevistado_5387,MORELIA,BAJIO,Primera mención,OTRAS,7,8,7.8,10
Entrevistado_5388,Entrevistado_5388,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,6,10,7.8,9
Entrevistado_5389,Entrevistado_5389,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,3,8,6,10
Entrevistado_5390,Entrevistado_5390,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,8,7.8,7
Entrevistado_5391,Entrevistado_5391,TEPIC,OCCIDENTE,Primera mención,OTRAS,10,8,7.8,7
Entrevistado_5392,Entrevistado_5392,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,8.4,8,9,9
Entrevistado_5393,Entrevistado_5393,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,8.4,8,5,8
Entrevistado_5394,Entrevistado_5394,MORELIA,BAJIO,Primera mención,OTRAS,10,8,7.8,7
Entrevistado_5395,Entrevistado_5395,GUADALAJARA,BAJIO,Primera mención,ITESM,8.4,5,10,8
Entrevistado_5396,Entrevistado_5396,AGUASCALIENTES,BAJIO,Primera mención,UVM,8.4,8,8,8
Entrevistado_5397,Entrevistado_5397,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,8.4,8,8,10
Entrevistado_5398,Entrevistado_5398,QUERÉTARO,CENTRO,Primera mención,ITESM,8.4,8,5,5
Entrevistado_5399,Entrevistado_5399,ZAMORA,BAJIO,Primera mención,OTRAS,5,8,10,3
Entrevistado_5400,Entrevistado_5400,VILLAHERMOSA,SUR,Primera mención,OTRAS,5,7,10,10
Entrevistado_5401,Entrevistado_5401,MORELIA,BAJIO,Primera mención,OTRAS,8.4,8,6,10
Entrevistado_5402,Entrevistado_5402,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,9,4,8
